,ampl total power gamma,mean ampl gamma,std ampl gamma,explained variance
1,0.5773666702155347,0.5774177156135482,0.5772664114772814,0.9995254916239296
2,-0.5213524911339624,-0.28339270990614707,0.8049100272455687,0.000391077857741376
3,0.6283624018929186,-0.765687503925513,0.13741665917813578,8.343051832905447e-05
