,betw cen e-plv gamma,betw cen s-lcoh beta,betw cen s-lcoh gamma,explained variance
1,0.6259029203087535,0.7516091703209459,0.2081566463950494,0.3823773460633691
2,-0.5083543193764197,0.19076446529478724,0.8397528236047386,0.35583470555590485
3,-0.5914570316771214,0.631421074933561,-0.5014838041347253,0.26178794838072594
