,relative ampl alpha,skewness ampl alpha,spectral entropy alpha,explained variance
1,0.6098994075710787,-0.4913121589655091,0.6217998673987457,0.7861469727885765
2,-0.39534671993069337,-0.8686493404589898,-0.2985787908747104,0.19014056742955143
3,0.686821435079373,-0.0637235103616592,-0.7240273686420275,0.023712459781872145
