,betw cen e-icoh delta,betw cen e-wpli delta,source ampl delta,explained variance
1,0.6695404512759109,0.6276446098675884,0.3972125725721841,0.5702623964901948
2,-0.14804277547530048,-0.41127663647257473,0.8994080636292828,0.2953064974173144
3,-0.7278728740204706,0.6609945325008135,0.18244809472617649,0.1344311060924909
