"","ampl total power alpha","ampl total power beta","ampl total power delta","ampl total power gamma","ampl total power theta","approx entropy","betw cen e-icoh alpha","betw cen e-icoh beta","betw cen e-icoh delta","betw cen e-icoh gamma","betw cen e-icoh theta","betw cen e-plv alpha","betw cen e-plv beta","betw cen e-plv delta","betw cen e-plv gamma","betw cen e-plv theta","betw cen e-wpli alpha","betw cen e-wpli beta","betw cen e-wpli delta","betw cen e-wpli gamma","betw cen e-wpli theta","betw cen s-lcoh alpha","betw cen s-lcoh beta","betw cen s-lcoh delta","betw cen s-lcoh gamma","betw cen s-lcoh theta","betw cen s-lps alpha","betw cen s-lps beta","betw cen s-lps delta","betw cen s-lps gamma","betw cen s-lps theta","clust coef e-icoh alpha","clust coef e-icoh beta","clust coef e-icoh delta","clust coef e-icoh gamma","clust coef e-icoh theta","clust coef e-plv alpha","clust coef e-plv beta","clust coef e-plv delta","clust coef e-plv gamma","clust coef e-plv theta","clust coef e-wpli alpha","clust coef e-wpli beta","clust coef e-wpli delta","clust coef e-wpli gamma","clust coef e-wpli theta","clust coef s-lcoh alpha","clust coef s-lcoh beta","clust coef s-lcoh delta","clust coef s-lcoh gamma","clust coef s-lcoh theta","clust coef s-lps alpha","clust coef s-lps beta","clust coef s-lps delta","clust coef s-lps gamma","clust coef s-lps theta","correlation dimension","dfa exponent alpha","dfa exponent beta","dfa exponent delta","dfa exponent gamma","dfa exponent theta","higuchi fractal dim","hjorth activity","hjorth complexity","hjorth mobility","katz fractal dim","kurtosis ampl alpha","kurtosis ampl beta","kurtosis ampl delta","kurtosis ampl gamma","kurtosis ampl theta","life time alpha","life time beta","life time delta","life time gamma","life time theta","lyapunov exponent","lzc exhaustive","lzc primitive","mean ampl alpha","mean ampl beta","mean ampl delta","mean ampl gamma","mean ampl theta","microstate A","microstate B","microstate C","microstate D","microstate E","mod index alpha-beta","mod index alpha-gamma","mod index beta-gamma","mod index delta-alpha","mod index delta-beta","mod index delta-gamma","mod index delta-theta","mod index theta-alpha","mod index theta-beta","mod index theta-gamma","node str e-icoh alpha","node str e-icoh beta","node str e-icoh delta","node str e-icoh gamma","node str e-icoh theta","node str e-plv alpha","node str e-plv beta","node str e-plv delta","node str e-plv gamma","node str e-plv theta","node str e-wpli alpha","node str e-wpli beta","node str e-wpli delta","node str e-wpli gamma","node str e-wpli theta","node str s-lcoh alpha","node str s-lcoh beta","node str s-lcoh delta","node str s-lcoh gamma","node str s-lcoh theta","node str s-lps alpha","node str s-lps beta","node str s-lps delta","node str s-lps gamma","node str s-lps theta","permutation entropy","range asymmetry alpha","range asymmetry beta","range asymmetry delta","range asymmetry gamma","range asymmetry theta","range coef var alpha","range coef var beta","range coef var delta","range coef var gamma","range coef var theta","relative ampl alpha","relative ampl beta","relative ampl delta","relative ampl gamma","relative ampl theta","rqa determinism","rqa entropy","rqa laminarity","rqa max diagonal","rqa max vertical","rqa mean diagonal","rqa rte","rqa trapping time","sample entropy","skewness ampl alpha","skewness ampl beta","skewness ampl delta","skewness ampl gamma","skewness ampl theta","source ampl alpha","source ampl beta","source ampl delta","source ampl gamma","source ampl theta","spectral entropy alpha","spectral entropy beta","spectral entropy delta","spectral entropy gamma","spectral entropy theta","std ampl alpha","std ampl beta","std ampl delta","std ampl gamma","std ampl theta","waiting time alpha","waiting time beta","waiting time delta","waiting time gamma","waiting time theta"
"ampl total power alpha",0,0,0,0.00309392185152524,0,0,0.411720156884255,0.634524789957331,0.597098227072547,0.279310163559527,0.257410319636103,2.69724931323267e-06,0.281934159431332,0.314647140185796,0.0356986725041513,0.0364260590082108,0.439521413156588,0.381900057006811,0.693793527654286,0.503378855155435,0.0219450447139767,0.0544430605192225,0.28660560914616,0.418537240283064,0.741064864029648,0.0829485126650528,0.887693309048326,0.175444114952465,0.589488294965525,0.245208022138805,0.769612964307095,0,0.0599579102523977,0.756800941286085,0.167960300675264,7.44641237560018e-10,0,0.45211823285104,0.0960045847844118,0.00510289928313368,0.352090387544282,0,0.0842409250262511,0.672811018611892,0.135811597590564,8.26550882959687e-07,0,0.0596370071479297,0.88401537564028,0.410430179225161,2.81671004298545e-07,0,0.160966658094578,0.899200370841687,0.536216022459827,9.1278523273175e-07,0.0160639224780754,0.142551688943727,0.247966839485774,0.153324108672933,0.512862446270339,9.90696413794012e-12,0.106731265992666,0,1.57651669496772e-14,0,0,0,0.0256091596481056,0,0.0107449013023755,8.88178419700125e-16,0,0,0.693120217891915,0.000830981705973621,0.0146969946157081,0,0,0,0,0,0,0.00309413711945838,0,3.41932688252555e-06,0.281450832085116,0,0.00346044625629982,0.0189225509585467,0,0,0.00130178754481802,0,0.756809720659356,0.560367732997339,0.00975374312824973,0,0,0,0,0.0859098311303806,0.695194276786359,0.166292448582113,7.98527910461644e-10,0,0.22011940051182,0.0740850797486876,0.00171951607513532,0.367719229747038,0,0.123407711367009,0.632499330954491,0.138726384304168,3.79407332440351e-07,0,0.0740672216062215,0.881623000612565,0.474427427630468,1.6983670070303e-07,0,0.171912208368647,0.896092633222567,0.524269674860522,1.22947726866052e-06,0,0,3.21502341023017e-05,0.0681748864920704,0.697463971735351,3.78969791547945e-06,2.40645012805629e-08,0.280653904929943,0.0365408317102036,0.141061986522035,2.22012408457317e-10,0,0,0,0,0.0263323765257968,0,0,0,0,0,0,0,0,0,0,0.00285944341118172,0,0.000368122932353443,4.9960036108132e-14,0,2.31684333940052e-08,0.00109806445194982,1.93012785310032e-07,0.239761469965627,0,0,0,0,0.00412291527632824,0,0,0,0.00200207114674322,0,0,0.0021994587770946,0.508399205873525,6.78273276564223e-05,3.08819075900413e-06
"ampl total power beta",0,0,0,0,0,0.0935838697017799,0.438618018336874,0.00198695566716955,0.299397325621021,0.330389979769419,0.892030695074663,0.287271227028685,0.0006233430841035,0.0876569667801215,0.256797197085244,0.186381538555266,0.323911038812598,0.138003938057066,0.701451326430136,0.000240660044735552,0.446711550560908,0.683899851534102,0.00823805398914701,0.467025783364165,0.355202051458513,0.440915220888242,0.197796756989372,0.660835077699065,0.576741826002986,0.705206989237478,0.762554586543614,0.272711585498123,4.83791595679017e-05,0.659730247829397,0.0424555353988803,0.0993924897427567,0.447230832023149,0.455378145981851,0.00117533169114159,0.00565670638109894,0.0281673104168074,0.389492023943461,0.000211174505629574,0.640562197725859,0.160084359708328,0.19874052428381,0.303419146591753,6.1586924828827e-06,0.610920423623633,0.560114943172316,0.441585267291761,0.617499095954865,6.35192095462811e-05,0.640323919712012,0.558173001788412,0.294246545722456,0.684090981356016,0.51348667345756,0.39589825278471,0.440165369769514,0.161900751007617,0.033182010671632,0,0,0,0.373841811921172,0,0.000199265807429905,0.220693636263829,0,0.0117575319947697,0,0.0112224320664314,0.184439515574571,0.48481192957523,0.0403285162540988,0.50444760027887,0,0.0320629995569426,0.01368316701851,0,0,0,0,0,0.18293141055179,0.562752974327175,0.122992762622725,0.037681100814694,0.599672423069012,0.00339369625118446,0.000650628500527328,0.00144889006426074,0.121026881112349,0.23515059586241,0.182529288717665,2.12659242618818e-05,0.00782037554592907,7.12972236804887e-10,2.50929055312099e-09,0.268728362866453,4.26953972065824e-05,0.635839802473249,0.0685583996193342,0.10020838504882,0.427515544916621,0.287046497510988,0.000927233608284617,0.00464217318704441,0.00388514717472166,0.352383504615923,0.000211983435539076,0.627330423152105,0.314466341763238,0.182385477899406,0.273193062027256,1.09450514989007e-05,0.595557689135835,0.606146113478724,0.418609474030005,0.573540431208021,5.8776787254855e-05,0.634690538590224,0.629627666546199,0.231599443509177,0,3.58915785980685e-10,1.16412635087215e-09,0.385361726659274,0.389186014944968,0.325623248301291,0.0054461441084559,0.119751812112697,0.584850571746665,0.0109252172916546,0.0260260331385872,8.12783485115709e-06,0.0357905624183211,0,2.75776812497242e-09,0,3.06270109273754e-09,0,0.00934817613720118,0.0151069527206205,0.00160831915414961,0,0.0147881617447615,0.264835699615296,3.82338605220411e-12,3.41447075280499e-07,0.361328497306825,0,0,0.286145309158595,0,0.250185664953716,7.60361773544105e-11,0.00616244920297571,0.147411821084258,1.17578447422773e-07,0.0828394161367778,0,2.31564545316587e-10,0,0,0,0,0,0,0.000200710103923307,0.000778063049353239,0.493290003276337,0.0168500292985787,0.338422940233669
"ampl total power delta",0,0,0,3.77475828372553e-15,0,2.22044604925031e-16,0.243107038334725,0.174460732674552,0.511366414957735,0.172974320424413,0.347868636226253,0.400224818161014,0.120045672062757,0.245654320477314,0.190825633349902,0.646380396810165,0.322738654840064,0.152213442241275,0.623455832301912,0.362334204344501,0.261406295765536,0.650487148031097,0.354023866595305,0.496168639737803,0.593269485626426,0.0572038873940655,0.851882758319471,0.597628519159119,0.319058613194687,0.163430802033507,0.0775217678665014,0.0411651443811032,0.135169159705998,0.727137664970312,0.0336328031344458,0.000203688351248399,0.118816703584014,0.0572871795400601,0.122623733467187,0.255016678426526,0.709077911956423,0.070669748473127,0.166148733082868,0.756777621398203,0.0921918545377568,0.010790485672256,0.193511700642959,0.265918919746276,0.608281693883751,0.394051677890624,0.140769047715847,0.140849875512256,0.575244197343418,0.590025510636775,0.538722886667823,0.00215069930409895,0.424735769041061,0.537501749010721,0.570517424751721,0.387543095144442,0.630546192400485,0.0807834071364498,0.023084414191852,0,0.00104435644542322,0,0,0.0820463925619388,0.463917000880934,0,0.0446335920973382,1.41703981881847e-10,0.239339532885429,0.140652019315077,1.80300552266033e-10,0.130705514748832,0.583007505717836,1.73788625879023e-06,0,0,0,0,0,3.77475828372553e-15,0,0.0857130015081841,0.353864606789915,0.00012172333305549,1.42636791267137e-10,0.156147203057876,0.0226425280299709,0.0444370268573806,0.16491083737152,0.0302805323092545,0.504329751987826,0.0916672463643344,0.62372230211146,0.0909410454847848,0.000200213491772239,0.00128160642897202,0.0341984246048337,0.146251787944303,0.703719270831256,0.0331994522396502,0.000143466780105794,0.124413268931582,0.0335367241874307,0.179402657474765,0.262526981674493,0.646576131152879,0.0571008783888068,0.16687079444088,0.759000408826399,0.0942354421852232,0.0047455812466688,0.166503005850312,0.260374349227114,0.600417727112332,0.339520900490618,0.15951199868938,0.152571395083105,0.580457134684348,0.585317733236341,0.468568083209288,0.000899612232769353,0,0,0.0442679279015348,0.000570070386683774,0.819124235112815,0.359698212530123,0.00834494031929234,0.638255002760742,9.91732740998064e-05,0.236230911219278,0.0309953015825881,6.9881476445488e-06,1.97056059119127e-05,0.0038674218930389,0,0.588525959078877,0,6.66133814775094e-16,0,0,0,0,9.52354883843043e-09,0,0,0.209106045313439,0.323639475412188,5.4966936224865e-08,0.0352406525032308,0.402374585103105,4.70728570567402e-08,0.00762551349359786,0.275413403023468,0.00556079224843908,0.343473145811521,3.2238663729367e-05,8.7185629515929e-07,0.00533589682328084,0,0.554548880187858,0,0,0,1.27675647831893e-14,0,0.0271556653770501,0.105222826867681,2.22044604925031e-16,0.0932253355824406,0.0876003669650693
"ampl total power gamma",0,0,0,0,0.110818499576962,2.87815793420521e-09,0.807684100450822,0.0965884899970184,0.362799409248284,0.0636720616943536,0.774843270350344,0.754394554892402,0.0424097485234363,0.0150583608246002,0.125733084718217,0.60101999691,0.82822426029506,0.667375891858125,0.58486994315355,0.283261148679189,0.502908041434942,0.943234694481761,0.609685638338873,0.0231264579712882,0.0539217454059104,0.576017664594312,0.794082445921684,0.890609188921638,0.487205506868844,0.184434700220956,0.814730884574708,0.0473292008910863,0.00618852296839534,0.524646290948591,0.204058622168966,0.786407371398987,0.101457945223856,0.376662001492512,0.00998085444919927,0.0211840061734307,0.129496690172979,0.0699428153453148,0.0123384638921589,0.587291207316407,0.105676571694925,0.800850485388996,0.190770212759904,0.0213427036829823,0.739690119728023,0.00531933401816886,0.708957113651113,0.409758167234541,0.0252441656626883,0.58492301094496,1.92517070465303e-05,0.726505400207355,0.897029861117882,0.161454889174275,0.32060529555662,0.439002640970954,0.750108866957219,0.387339127568139,0,1.98596650236027e-09,1.13660192369025e-11,1.42597045282855e-12,0,0.109247206106035,0.242944870614879,0.516688760818948,0.0413540440854118,0.346205554262256,0.0428192050942791,0.368870183662481,0.532568566046163,0.00103049595360538,0.528977354927851,1.15639711095739e-06,0.000458354274325057,0.000181299043586547,0.00309399021266166,0,3.88578058618805e-15,0,0.110845267032696,0.336397879878724,0.417793626184735,0.133017938090983,0.310634905009668,0.661289024072663,0.116437296860974,7.97124273750338e-05,0.208312961849903,0.503578783306992,0.449782117991714,0.237903032726561,0.456094331292389,0.337440106289291,0.375244138265755,0.284795336733532,0.0569222396668717,0.00815424718180102,0.581584818365658,0.140084594463387,0.745529105358051,0.0626075423467881,0.218260079277697,0.0149528387192123,0.0051622320883179,0.0393959652584563,0.0738440249809449,0.0187542944390025,0.644352455793446,0.0534076956100927,0.756798110050318,0.219672669423269,0.0530112297608719,0.728771806846745,0.00233521342576637,0.7195753064722,0.446314247155417,0.0323176011408081,0.570472185513414,1.12108473819816e-05,0.691299121004925,0.0329831009881392,0.198134622786481,0.0216931309629207,0.33640229664959,0.00237454194686237,0.580649773674394,0.265116765126696,0.600294240801798,0.508254547460692,0.770332087405424,0.394211182802979,0.190746820808446,0.000425782210130676,0.00753594104652644,3.86135567964629e-13,4.13080423214973e-05,0.0691889626528324,0.000114452480159177,1.25632861177616e-05,0.0452600268107237,0.0191007082734184,0.00142904462280846,8.23931389448695e-07,2.33687372671598e-05,0.00546522722100851,0.252328348508337,0.747916393828028,0.312891353986316,5.8210332221087e-08,0.447319706394424,2.94221571967013e-05,4.67181848762266e-13,5.78340044177228e-06,1.96187510681511e-12,0.000765826835295469,0.174939260374023,0.001095603709097,0.00824304566314504,1.64311231287684e-10,6.36059184122573e-06,0.00233920497607953,0,3.23718829520203e-12,0,0.079537240661671,0.0777773509409356,0.340423065636189,0.518146252857813,0.000252712763112006,0.678548479294939
"ampl total power theta",0,0,0,0,0,0,0.415997493944751,0.550612004064554,0.800263558720456,0.361184177369599,0.0153031411345377,0.0230880942920491,0.190255058271511,0.549741468282807,0.0257539863514158,4.81090665083173e-07,0.350165754023509,0.234008584996766,0.874698009014617,0.640251223161635,0.12578823147447,0.163286497362312,0.534487821800646,0.615959590570375,0.906132215651986,0.000416068722232321,0.885269650408482,0.301902964931971,0.358088321831034,0.228996440448475,0.480277853317783,2.90209038467104e-07,0.456784806386391,0.847319883799761,0.263750604308896,0,6.88798662551449e-09,1.771284353147e-05,0.0624465036922868,0.0317705860642591,0.000714783521709617,1.95389287616088e-06,0.568702072164443,0.825679144753428,0.229870224801114,0,1.15775918722028e-05,0.540646014211344,0.580397699368905,0.489645448493522,0,9.44944855696406e-09,0.73999257541696,0.695020255262011,0.524468499150387,0,0.136847642599671,0.246637122839171,0.0521023156348737,6.42174510182558e-05,0.27093412685601,0,7.51984211344592e-07,0,0.00924967908389984,0,0,1.41009426357641e-11,0.620866060797168,0,0.0687862473136004,4.31948607992894e-08,1.48506076991239e-07,3.51296769451892e-12,0.0469246021525875,0.0115948195611753,0,0.0103311629873613,0,0,0,0,0,0.110821160606919,0,0.00906902195482706,0.559996173089131,6.66133814775094e-16,0.0369365901717305,6.13629614756306e-05,0.000128694038407429,0.00271783594942032,0.0436457617393232,6.65293375945453e-11,0.839364813208177,0.512468514675996,0.508612092778799,0,0,0,4.27391558588397e-07,0.469152883138728,0.819021826837839,0.268082151965246,0,9.73366076628679e-09,4.10094022740282e-07,0.0569001829683278,0.0121491521703467,0.00135140994966976,3.67141163470919e-06,0.527502861314983,0.830874757854747,0.26123966633883,0,2.61226176343499e-05,0.516420461474084,0.614958071135657,0.46262017884934,0,2.85725912929635e-08,0.725001212789833,0.700926654475153,0.445776506369506,0,0,0,0.057189262010017,1.58544211092959e-08,0.700394739246389,4.66769183521398e-05,0.00772374914285567,0.774597707003662,9.33708665940003e-12,0.357442084219453,0,0,0,0,0,0.00378076233472169,0,0,0,0,0,0,0,0,0,0.000965049868306256,0.000512125778699968,0,0.0986079924614894,0,0,1.68347749074371e-08,0.37644406777038,1.08936787499569e-05,1.62569393502565e-08,0,0,0,0,0.0773746955509451,0,0,0,0.100149937382183,0,0,0.0215042563621941,1.46019590518964e-06,0.00320262525549908,0
"approx entropy",0,0,0,0,0,0,0.476276257486047,0.0256074659082575,0.348589092116647,0.0348466470068505,0.00881230590319482,2.7282976577947e-07,0.132792799937635,0.215919022946828,0.031634416872198,5.91797062468036e-05,0.223231443424224,0.0282034748225871,0.570120815113275,0.849868895987764,0.0493244969304243,0.588948716772592,0.609227780981707,0.898344062674004,0.829931561462753,0.151578989216211,0.790055065435412,0.0798649369317516,0.915453193229443,0.776148785232596,0.675242819151658,2.42424968988075e-10,0.144809672911552,0.760013522034804,0.103645046998044,0,1.11022302462516e-16,0.00172011891901236,0.698760398100456,0.000536447319673172,3.06862765664384e-06,4.07360811749413e-11,0.233613860730016,0.759435949907343,0.0136200423011962,0,1.79617799300757e-07,0.0979787508975278,0.582029636024857,0.249536738305626,4.21884749357559e-15,2.02019222794725e-06,0.347581607120752,0.523052574584118,0.103290032110963,3.84364096106538e-10,0.223448308001046,2.01336466044699e-05,7.37246964699345e-06,3.5065593095851e-08,0.0477095101358564,0,0,0,6.93959662068089e-06,0,0.00023113111466766,9.7268524556382e-05,0.0364588408753342,0,0.00207640900324813,6.76791955811495e-13,0,2.22044604925031e-16,0.196347995522785,0,4.69624339416441e-14,0.000479592081807922,0,0,0,0.0935864133814643,2.22044604925031e-16,2.8779458816075e-09,0,4.53924399246297e-05,0.0539823884394837,0,2.15321061649565e-05,1.87342267174984e-05,0.000953971088491712,3.04536457476079e-05,0.177476184791102,9.62690194228344e-09,0.253297531849035,0.158466643909863,0.0529703057999819,0,0,0,4.2526027144163e-10,0.121297482169236,0.74247518176581,0.0769111681854515,0,0,0.000365258535201862,0.61737456276097,0.000189502615719483,1.16400268646011e-05,1.92338922566648e-10,0.124022524207504,0.747217048465711,0.00931109060163793,0,7.78065339712697e-07,0.0874643014424474,0.585649297874036,0.186515400261145,8.1379347705024e-14,8.64832793201487e-06,0.251799052490128,0.510259450702503,0.0517943368175777,6.65057586779483e-09,0,0,0.0409883383048631,4.44089209850063e-16,0.132117848283333,0.0240076570948546,0.171815632579149,0.532689765317571,0,0.205781959180435,0,0,0,2.22044604925031e-16,0,9.27879095313777e-06,0,0,0,0,0,0,0,0,0,6.36545371968111e-09,3.5364111639069e-09,0,3.14458572225895e-06,0,0,0,0.817504289068913,0,3.48610029732299e-14,0,0,2.22044604925031e-16,0,0.000149287593120384,0,0.0993180728497365,0,3.96156440984896e-11,0,0,3.10458964687399e-05,0.00756471404423187,0,0
"betw cen e-icoh alpha",0,0,0,0,0,0,0,0.958260873653736,0.817606781345367,0.446198557625627,9.54754478111886e-05,0,0.142379697340722,0.533764112233199,0.730339425648484,0.877706326833934,0,0.5077939000697,0.863396186781714,0.714903561102907,0.324894490091025,0.0259641466596903,0.043115091065469,0.933837347928169,0.879411274998073,0.413304899981515,0.0288023629740495,0.371370003382689,0.845511840514492,0.773462306891599,0.879815985590002,0,0.927096868867329,0.834639607592878,0.494234317153507,0.00700178528283701,0,0.0657522536555517,0.333811372222513,0.542518607893194,4.69866925059126e-05,0,0.931717856450253,0.830211247735672,0.518244759718038,0.00590590779205424,2.36421993093927e-12,0.823024137280412,0.319692361581382,0.617371952901968,0.0297831577318761,6.47704112566316e-13,0.653636745848484,0.283307775223236,0.6168259058112,0.127333584351265,0.408993801298412,0.119329506560635,0.299701400169669,0.440550364039648,0.170703895740828,0.0148124159626071,0.355567550430863,0.509871505430636,0.113455261896291,0.501439810350812,0.411292468396049,0.0388743654975214,0.000137628771666343,0.00896547621008237,0.804547408365538,0.0206469923968283,1.80580179867107e-05,0.000265405191160695,0.0737245107719051,0.435889015802601,0.0869700168373982,0.110805595970178,0.329866726537249,0.3407196897824,0.411718993023906,0.438617466770812,0.24122635198197,0.807683662335669,0.415974570926951,7.33391347651491e-10,7.47864725703096e-09,0.00708075860737956,0.365434003232009,0.168986962983887,0.0166704599598896,0.322101578962371,0.713665991676927,0.0717285020360334,0.748273337834465,0.392964032536723,0.0452407549713655,0.00141147717604284,0.000598904540276113,0.0122655765263938,0,0.946435040593343,0.845832740964863,0.614228359163444,0.00601451158936372,0,0.0753478219175442,0.307590561137752,0.615823725788043,9.07143364163865e-05,0,0.958773431841181,0.843559451530043,0.70695658326302,0.00981986693395798,6.30606677987089e-13,0.894655322666236,0.347259938956222,0.67390566669333,0.0310059572214816,3.06199510191618e-13,0.762284646608599,0.291943107346751,0.764639304111885,0.129767460490719,0.0769888779920516,0.254033573587928,0.111548638852978,0.509633643520767,0.220573286840242,0.8737266691327,0.29975483423507,0.0023521921607772,0.605366236890708,0.188176584260885,0.0919814503041068,0.000224443125258933,0.079409225600575,0.0149570583287431,0.409243578624375,0.335185927541396,0.2460021335511,0.192541696147371,0.48610421279101,0.378186060095078,0.444757433465752,0.127587185263208,0.349884164318657,0.543803556526478,0.242618474071665,0.00186093669039544,0.682913307937657,0.00129235880956369,0.559045724516835,0.179350151963563,0.00971414414974059,0.816202615114407,0.756626859814868,0.911427798530828,0.173745902893946,0.000771634697133594,0.0736132097664959,0.00712040591584651,0.359857037136603,0.237603644878422,0.401068806984785,0.421825896597176,0.24776281652317,0.780564837338666,0.366022405189754,9.21402031872631e-06,0.0111929838190166,0.25725817513051,0.398297831061945,0.132603587423644
"betw cen e-icoh beta",0,0,0,0,0,0,0,0,0.010344006774988,0.0791580349803882,0.527599380245185,0.541460902301952,4.57287918028682e-05,0.182911629432034,0.0687084835466687,0.29719947549969,0.925709928363067,0,0.154997635100275,0.261949309116846,0.33318069651133,0.604443718124124,0.193531659066379,0.606623654926591,0.0830280325867923,0.172060068516591,0.493593009577882,0.00239958572822196,0.158260831271295,0.32814667523888,0.0209891810487861,0.735315407563993,0,0.37142704101339,0.0653764779238987,0.477637883229058,0.733170523423857,5.72413210497835e-06,0.302055999566344,0.041652974642485,0.0248795475476072,0.740081590730514,0,0.485932264017939,0.114126687795572,0.461367042600839,0.514639973384402,0,0.554544511568219,0.224239909664921,0.279462414322473,0.753300158601873,0,0.581677020362984,0.775861357418318,0.332298401071259,0.0114940946130568,0.813945850806578,0.884674109681777,0.000375470188353821,0.68263293916746,0.68717016847436,0.000193875388976528,0.489106778089674,2.49736675783652e-10,0.0352238253712186,0.0140320846383604,0.551799065114623,0.237026853327203,0.213888520454194,9.07503914571173e-06,0.649390364146579,0.903412402967767,0.00118329446722765,0.0646861675436881,0,0.548536831293954,6.09707657028835e-07,0.329112138209023,0.367548889542343,0.63452503780763,0.00198690892857867,0.172657252339625,0.0965891497376867,0.550598626870236,0.597374452565409,0.350121796359569,0.458876282736096,0.19581250454873,0.0591789444020163,0.38614856447963,0.00177083063590111,0.38702508642293,0.314221554323445,0.0314968749645544,0.000161327979346204,0.673735561674229,0.715627104990481,0.606817529718252,0.718137939445416,0.686347010309485,0,0.350357322474361,0.0628305216466818,0.514778144846158,0.671104291393722,6.98006488102365e-05,0.29216497540578,0.0266385425180083,0.00950905626961862,0.662593042420813,0,0.436428472649856,0.104241663587876,0.485563316881395,0.493672429400268,0,0.566962248801699,0.186677828423212,0.370569822555139,0.703319574462353,0,0.603433658352004,0.771011821695189,0.319776304550845,0.625935346109173,0.666260616318963,0.510724861756221,2.12418519218716e-07,0.431255831366075,0.706525341662819,0.501629892476398,0.758609929195537,2.14808920429022e-07,0.74986265758169,0.561154316876454,0.780366898777479,0.000116003173657786,0.677803170060436,0.603917312244964,0.00199056549554522,0.605014780127741,4.38945680929503e-05,0.285608504048474,0.465207615280341,0.313055307288506,0.000780457260245782,0.039717639696549,0.122239404893252,0.610538391128368,0.828969861807689,0.0533135158324125,0.49426223857069,7.01818603232596e-11,0.692724366218656,0.45158261134128,0.499029982964216,0.687508921714534,0.0854572166434806,0.48315515599701,0.739018695235327,0.000389019587500483,0.671419507073017,0.617046253269554,0.00183414659894776,0.689256513603069,0.00129451995358232,0.225003237917114,0.117902535419064,0.552221176188063,0.913256580356556,6.15436409757697e-05,0.00259782434801559,0,0.277938239053852
"betw cen e-icoh delta",0,0,0,0,0,0,0,0,0,0.0571550483245807,0.0381080133264726,0.979299975493683,0.131729894833036,0,0.742958574432127,0.0769972587278507,0.927238601324452,0.0138405026647237,0,0.789491511870777,0.546663529969973,0.686649840156832,0.466267314627966,0.00335655163598814,0.255401037752179,0.549159489366458,0.237862646864616,0.0639804124217174,0.017541201331076,0.0244766769482525,0.319820963069143,0.522486562671592,0.0486928421729116,0,0.00366825348907707,0.159198696579479,0.510087829303211,0.324518418329853,1.15241149956091e-13,0.465164080158847,0.407137241513606,0.476850159294887,0.0698974474004774,0,0.0302311502504948,0.0448542446370106,0.448361692489519,0.000234852243067296,5.03714847610581e-11,0.13983312190485,0.203534382466232,0.832771745110706,0.00233596892743604,6.61962040737762e-10,0.24608707611988,0.590758653518832,0.816112025923534,0.246061279898909,0.542086615176937,0.556584013207899,0.800439344846907,0.681624818083693,0.0114933916931703,0.661562697613037,0.0165665402861414,0.415695398031574,0.395601387353457,0.57537416854812,0.695686302295367,0.518630410705996,0.096287496663232,0.90649301054074,0.306855300971829,0.889820122949665,0.66639857498088,0.0521135547807569,0.663904117192264,0.281166608964751,0.5837293745592,0.572701924491314,0.597098639434223,0.299397091460449,0.508378893693575,0.362799209439628,0.800274118719977,0.328385445338439,0.136178790318715,0.216467368673161,0.39751496707317,0.836156191512078,0.691008676793275,0.0306970370675812,0.175694109204348,0.872865797145791,0.659186632994746,0.613221762489008,0.526352364729223,0.268805493168929,0.648172706870332,0.145681596713789,0.553979562058795,0.0559621170117279,0,0.00449226838736494,0.140747561714644,0.471656088637534,0.350057590226311,1.28008714739281e-13,0.341427600716244,0.344495128219653,0.536746750293292,0.116465272264318,0,0.043510802026888,0.0597004970036443,0.462457287849588,0.000362195646826713,1.65658597950369e-11,0.126491652503308,0.258904630950894,0.836336073523471,0.00271153308735661,4.43398873173351e-10,0.220522932006074,0.590959556169538,0.409843796504578,0.893186456516191,0.28148693395827,0.660778475826033,0.666005019641413,0.93794252779271,0.403256174387939,0.660953191414964,0.832700211581482,0.337806245201787,0.770734968449446,0.488421282221086,0.703795871312084,0.0252893338586504,0.345385258566321,0.229952577244827,0.55741535159364,0.227745876354375,0.479234387549218,0.590185151342362,0.7958761265196,0.248143035192144,0.61289833570805,0.658021528381444,0.508262198170113,0.326720695403678,0.799296680555269,0.627650280033199,0.0123740630673725,0.315629242302254,0.288518279746179,0.631875856352049,0.127189608285926,0.358663373190254,0.565216627792099,0.437674582117542,0.701101244405386,0.0305013414529155,0.35429179058935,0.255314677727493,0.57655776543795,0.275483826895991,0.516423647779461,0.310284716841721,0.808207353315181,0.395271107985016,0.785301597879039,0.609653964060417,0.1668767700244,0.674911997637892
