"","ampl total power alpha","ampl total power beta","ampl total power delta","ampl total power gamma","ampl total power theta","approx entropy","betw cen e-icoh alpha","betw cen e-icoh beta","betw cen e-icoh delta","betw cen e-icoh gamma","betw cen e-icoh theta","betw cen e-plv alpha","betw cen e-plv beta","betw cen e-plv delta","betw cen e-plv gamma","betw cen e-plv theta","betw cen e-wpli alpha","betw cen e-wpli beta","betw cen e-wpli delta","betw cen e-wpli gamma","betw cen e-wpli theta","betw cen s-lcoh alpha","betw cen s-lcoh beta","betw cen s-lcoh delta","betw cen s-lcoh gamma","betw cen s-lcoh theta","betw cen s-lps alpha","betw cen s-lps beta","betw cen s-lps delta","betw cen s-lps gamma","betw cen s-lps theta","clust coef e-icoh alpha","clust coef e-icoh beta","clust coef e-icoh delta","clust coef e-icoh gamma","clust coef e-icoh theta","clust coef e-plv alpha","clust coef e-plv beta","clust coef e-plv delta","clust coef e-plv gamma","clust coef e-plv theta","clust coef e-wpli alpha","clust coef e-wpli beta","clust coef e-wpli delta","clust coef e-wpli gamma","clust coef e-wpli theta","clust coef s-lcoh alpha","clust coef s-lcoh beta","clust coef s-lcoh delta","clust coef s-lcoh gamma","clust coef s-lcoh theta","clust coef s-lps alpha","clust coef s-lps beta","clust coef s-lps delta","clust coef s-lps gamma","clust coef s-lps theta","correlation dimension","dfa exponent alpha","dfa exponent beta","dfa exponent delta","dfa exponent gamma","dfa exponent theta","higuchi fractal dim","hjorth activity","hjorth complexity","hjorth mobility","katz fractal dim","kurtosis ampl alpha","kurtosis ampl beta","kurtosis ampl delta","kurtosis ampl gamma","kurtosis ampl theta","life time alpha","life time beta","life time delta","life time gamma","life time theta","lyapunov exponent","lzc exhaustive","lzc primitive","mean ampl alpha","mean ampl beta","mean ampl delta","mean ampl gamma","mean ampl theta","microstate A","microstate B","microstate C","microstate D","microstate E","mod index alpha-beta","mod index alpha-gamma","mod index beta-gamma","mod index delta-alpha","mod index delta-beta","mod index delta-gamma","mod index delta-theta","mod index theta-alpha","mod index theta-beta","mod index theta-gamma","node str e-icoh alpha","node str e-icoh beta","node str e-icoh delta","node str e-icoh gamma","node str e-icoh theta","node str e-plv alpha","node str e-plv beta","node str e-plv delta","node str e-plv gamma","node str e-plv theta","node str e-wpli alpha","node str e-wpli beta","node str e-wpli delta","node str e-wpli gamma","node str e-wpli theta","node str s-lcoh alpha","node str s-lcoh beta","node str s-lcoh delta","node str s-lcoh gamma","node str s-lcoh theta","node str s-lps alpha","node str s-lps beta","node str s-lps delta","node str s-lps gamma","node str s-lps theta","permutation entropy","range asymmetry alpha","range asymmetry beta","range asymmetry delta","range asymmetry gamma","range asymmetry theta","range coef var alpha","range coef var beta","range coef var delta","range coef var gamma","range coef var theta","relative ampl alpha","relative ampl beta","relative ampl delta","relative ampl gamma","relative ampl theta","rqa determinism","rqa entropy","rqa laminarity","rqa max diagonal","rqa max vertical","rqa mean diagonal","rqa rte","rqa trapping time","sample entropy","skewness ampl alpha","skewness ampl beta","skewness ampl delta","skewness ampl gamma","skewness ampl theta","source ampl alpha","source ampl beta","source ampl delta","source ampl gamma","source ampl theta","spectral entropy alpha","spectral entropy beta","spectral entropy delta","spectral entropy gamma","spectral entropy theta","std ampl alpha","std ampl beta","std ampl delta","std ampl gamma","std ampl theta","waiting time alpha","waiting time beta","waiting time delta","waiting time gamma","waiting time theta"
"ampl total power alpha",1,0.551409911521474,0.632158352985195,0.250716884402461,0.708429856804271,0.203528435817595,0.0326229768969978,-0.00024773329296545,0.0173680158929501,-0.000578568862787724,0.0493230490470663,0.0674726873129328,0.0502070304079321,0.0252972923238797,0.0178877332343834,0.0822833527980653,0.0103898951711227,-0.008887771196709,0.00840837083582516,-0.0155750909770903,0.0221012057395618,0.0247159172180341,0.00932627539137133,-0.00353753255202266,0.0165239834511667,0.0330052942597325,0.0254720451419666,0.00215724291482235,0.0101655828022601,0.00803347927389497,0.0171299559565837,0.239665208612732,-0.000113941623660393,0.00942037267617204,-0.00337199568899207,0.269443243228087,0.375757893474166,0.0166777250319102,0.0449188767783514,0.0134968629919428,0.108832665485121,0.269613479681356,0.0025912442955674,0.00772328460067012,0.00950797340300989,0.26336680025191,0.170402687498565,0.0146178763371645,0.0257307323914968,-0.00693765796458047,0.130588402426598,0.154516806733222,0.0103723759117718,0.0204305336220277,-0.00605747898304056,0.171571369010509,0.0250661014900686,0.0208150669183494,0.0449632593172765,0.0937481621211038,0.0183808832035427,0.271107223283649,0.0824068991021049,0.972581876540003,0.389150499870533,0.259909711012141,0.817084309138342,0.412288638425182,0.0134338230104041,0.456244807698112,0.132407185944685,0.124428238946559,0.161392084932812,0.106101266208516,0.0532393898536588,0.109404106327775,0.0563235800621195,0.271843217041732,0.555470946447801,0.55424106906325,0.999999999998967,0.551407418412594,0.628804309167548,0.250715654100071,0.708399437619347,0.125956702285726,0.106499938180806,0.448665907039513,0.183119667602473,0.0608731514943951,0.346398727368735,0.280858744354064,0.0217145296807742,0.226730739441028,0.019340668657872,0.0944236080813583,0.29236946058026,0.525985963249787,0.329914522077088,0.39383891296215,0.22639113899445,0.000198914656071595,0.0112775264302891,-0.00383078079499856,0.282754123681338,0.362890067119478,0.0344886194837099,0.0649676293517563,0.0217687771396536,0.121346830245169,0.241138047470659,0.00399103977377701,0.00851974093511292,0.0132084228073272,0.290017917927882,0.162078788993564,0.0162474646196293,0.0250066373817418,-0.00768077940789265,0.146854654738028,0.14896371958329,0.0114737371050258,0.0197209641447376,-0.0074485009371577,0.19287207822706,0.714034881380003,0.718224585654395,0.239094199979248,0.0181448538990049,0.0152053608695276,0.225703707894588,0.270560925536521,0.0296393577549741,0.0834431644703977,0.00462148334193658,0.115421243856122,0.564420640123021,0.34041032384188,0.505129375239776,0.480519425908993,0.0813698300098769,0.572090033194146,0.717277061772953,0.399044280734473,0.439432131970819,0.453070070794848,0.734188537904357,0.137910775062544,0.189698457730049,0.656311409784959,0.167321851438434,0.0199574427758468,0.584187160412196,0.0672097417771903,0.168083375258814,0.478755153127129,0.268518431906981,0.275915517357119,0.202327605665583,0.218839548390696,0.450143576719777,0.365165511583261,0.521021798283312,0.513069566145917,0.0933932813122727,0.976641286462675,0.534538027345948,0.656819138275224,0.265691008674474,0.723212777986203,0.255370138014888,0.0148310969951752,0.118444925976953,0.106878922044511,0.0441626211077331
"ampl total power beta",0,1,0.517324265049745,0.41910424494681,0.376367788959688,0.148335748263479,0.0144073251851184,0.0363182941503125,0.0283720296774484,0.00442521892826566,0.0135620200550743,0.026120811927537,0.0324616483758478,0.0411840825829261,0.0171590542622608,0.051128641177942,6.08302435607049e-05,0.0137132199978909,0.00131042462532746,-0.00854952907536898,-0.00598561557513162,0.00927137326668692,0.0272184432039293,0.00633703344900979,0.00479654398682555,0.000456586542579669,0.0286642490632364,0.0134224403235335,0.00191772348759257,-0.00220763244155608,0.00313192657614366,0.115883452145942,0.0878010467959903,0.0289879712949397,-0.00543655877765865,0.117856808948895,0.126181157351774,0.0302878855626759,0.0909097784039076,0.0171694398327752,0.0217985265672466,0.102248521425833,0.0765319586918545,0.0227394893384156,-0.003068161144546,0.10613084690005,0.0321410961655606,0.0915196291071098,0.0397725008501966,0.00213799708672976,0.0404852549419834,0.0853201986740595,0.132676255135609,0.0380391190909444,-0.00147122682405933,0.0651026993725575,-0.00566191884071244,0.0118771835679418,0.0482677538147823,0.0753809991997674,0.0209427507132203,0.121538077484955,0.172037612141778,0.614199614838113,0.458297697291873,0.0343799959388368,0.767225600609339,0.0609782642519876,0.0270580754210176,0.392747003974247,0.189728376992736,0.257385897078188,0.0311082093299565,0.0424218065906815,0.0815631833615292,0.0392805299427912,0.00863318731660282,0.386328684121031,0.100088162084977,0.104148982010074,0.551409698591862,0.999999999986648,0.515723831607089,0.419102944969261,0.376349411878832,0.0294575077188976,0.0313810194036516,0.128217746142012,0.0475163479880699,0.0319793170550679,0.243116049217734,0.230190304633976,0.032541227652166,0.0235629701551135,0.0536741535900169,0.105146747076893,0.254818487831751,0.125646456367173,0.135578334478584,0.20009116073913,0.113696777217213,0.0877956320019209,0.0272825986495779,-0.00396341640988468,0.12137631745503,0.126001636193272,0.0454589122287651,0.106856897690926,0.0215406318771089,0.0441688509409221,0.0962735322071789,0.0760877888165048,0.0190177342855154,-0.0022405910289552,0.117006145149074,0.0318513158517776,0.0882740655268543,0.039493926464706,0.000377881814252735,0.0460874238439885,0.0850148821269081,0.135183901147367,0.036967770983202,-0.0015123546915878,0.0727875262276003,0.31080545331193,0.323653353923635,0.194858989584652,0.0609423986559661,0.0273448879963012,0.0980851117630284,0.12572587808755,0.0139768852567129,0.1606172171914,0.00965836504450096,0.143573603372664,0.176536895707567,0.0419751800821389,0.324500519777909,0.233822928704018,0.0610528553844038,0.136733929339407,0.360739562507182,0.0811771595552563,0.0997397808597235,0.186311576360199,0.343386612213165,0.0366342493267874,0.0540618579216969,0.269523610088389,0.056184101339413,0.065452140490337,0.371024909191921,0.231019121311582,0.0370639656855468,0.260802981902771,0.0964193866730313,0.198578367440516,0.123558407648858,0.102059955559112,0.214966535043712,0.0454985346625825,0.321691327902863,0.247786664131059,0.0674863715207663,0.625808490220595,0.991649519142153,0.522527046434518,0.439974373466334,0.406255847015447,0.0665055203387326,0.0924094278319416,0.146566137898816,0.0568435901778295,0.0385803029947122
"ampl total power delta",0,0,1,0.264124727541456,0.787792239775755,0.128233956401219,0.0175400869534804,0.00170807382770213,0.0257599410487193,-0.00121790519867586,0.0423049373607765,0.0162370140339112,0.0237686586776297,0.0441801998726583,0.0101784146033408,0.0873150425418245,-0.00899349713850077,0.00949418115342401,0.00716164470202294,-0.00606716580820828,0.0126347733474874,0.00935197344428262,0.0243310838066932,0.0139303471450195,0.0012159893636372,0.0229137238092923,0.0427246858719855,0.000616031176438559,0.0186921005332465,-0.00821041767754034,0.0161872889872256,0.113894536283413,0.00282603584901149,0.0159230811245188,-0.00567106633461577,0.301123210710124,0.139813225604829,0.0010014345945974,0.0558154358519869,0.011780931675062,0.110590438302636,0.111633598457643,0.00199036505064896,0.0163044301246555,-0.00400421414414204,0.290307474572292,0.0606111782424336,0.00864477590221887,0.0501347438659506,0.0017945346034248,0.154865704802949,0.0789136137997225,0.00982085399800763,0.046945419923794,-0.00647635389172415,0.195974609588799,0.0117585294439546,0.00090454248111494,0.0351547137648117,0.197340785046213,0.0414536839159634,0.245356835768756,0.0434666615278812,0.757930644316198,0.126014702179338,0.289273411232351,0.676708324105097,0.220193902220025,0.0109070301842994,0.425488039678735,0.126914142642799,0.114128635691905,0.019788925238882,0.0536432624922843,0.165476896597056,0.0512833916559512,0.0543061343408307,0.10263897837595,0.367470625794366,0.365700851314705,0.632157929007832,0.517323353257736,0.999983271220129,0.264123650965519,0.787782804402457,0.0739897769611552,0.0444005026977925,0.120649525127244,0.0933931883990346,0.0184590136191978,0.135430786588026,0.12986628832011,0.0105151476339208,0.113944967612357,0.00166083196494354,0.00607645880688586,0.13143827940977,0.251347337441687,0.18561743959767,0.222360210879708,0.110221566725367,0.006356987721559,0.019957043120857,-0.00386029431793978,0.307538281395782,0.136263179003188,0.007577201262894,0.0844501340240748,0.0148853317993459,0.124038395216747,0.10060730573147,0.0060053028849299,0.019033577542681,-0.00622188983157218,0.307395975341225,0.0560178874362511,0.0079919032132425,0.0495793846841672,-0.00166584903400264,0.163494593172898,0.0762688565434096,0.0100605063317491,0.0464806719966449,-0.00816654983756322,0.211566343843664,0.448892162740898,0.43289145564671,0.146996600868895,0.0980778884521786,0.0131324555619638,0.265051730067313,0.25626346582967,0.0353698989336782,0.228011445026855,0.00282459157726006,0.143264772436437,0.16118834387148,0.219070650928693,0.152678323373111,0.362357504602745,0.043693208591546,0.407801133597599,0.375368827203094,0.363962321169932,0.403908591287294,0.318421744556249,0.348665926089667,0.191131823445813,0.272056313767615,0.484025287812838,0.0132295062962781,-0.00238881862186289,0.357261914504926,0.072362533501401,0.115547233380309,0.167965818224678,0.179359779545675,0.142833516582649,0.151027630635797,0.199986670459158,0.135274609905493,0.238537448724075,0.1517733785587,0.388440011418741,0.0398569790619701,0.645909943514818,0.505561642725371,0.997060271239114,0.274783207256196,0.803808380045067,0.0453809145340191,0.0181110154339731,0.322342909316043,0.052761805664724,0.117285160982446
"ampl total power gamma",0,0,0,1,0.20189363296062,0.163041861391532,-0.00645125741229691,0.0280148795001084,0.0277458547496197,0.0282539596209061,0.0139903098783632,-0.00532187725876882,0.044662476942606,0.0210722399074673,0.0439367132398378,0.0365598515619717,-0.00330620426308988,0.0052723755240553,0.0183004082725737,-0.0048612469048534,-0.00284562656561188,0.00995102158334588,0.0254363050872297,0.0159212664730176,0.0390714772703466,-0.00301313373581992,0.013408446694579,0.0351190836834936,-0.00296536445911228,0.0207158649628307,0.00374086930243996,0.0102009810539965,0.0325512979495201,0.00227030997807672,0.0180780622131459,0.0558584286042133,0.0224269982117453,0.0247073916596819,0.0224237448089749,0.125335268247689,0.0217843515161994,0.00798947136119154,0.0259011835788454,0.00461664716299278,0.0367933884767874,0.0483770061151526,-0.0076823210016244,0.0234078263979774,0.0268000368493805,0.0438449612824668,0.0195712186056934,-0.00292076905181149,0.0412811629390862,0.0247226890014192,0.0799761462034999,0.0346545900368044,-0.0148330026296092,-0.000336979823966674,0.00648553415286425,0.0671415796159975,0.0132222115970093,0.0621418479524424,0.151606009501223,0.29401677749879,0.153635352728241,0.0762981680224311,0.447848921156406,0.0433340964773937,0.0235110355016081,0.259990090906106,0.0753740425264966,0.0975456593195464,0.0118549121215632,0.0323527292101497,0.0554152240125796,0.0695035049041371,0.0123149450049505,0.069156870154397,0.063103377617163,0.0647681497570904,0.250716711542943,0.419104581567152,0.263413865267822,0.999999999997,0.20188486667654,0.0194114368837491,0.0351379249366079,0.0704861104488644,0.0234112019599601,0.00978736887710956,0.0700158487621198,0.0627023355549289,0.0520477857250338,0.0076464358893023,0.0494651217819078,0.0538777894322352,0.150401968509651,0.0872999729430776,0.0380821644669973,0.145394227477769,0.00891839938035246,0.0369553284727532,0.00098685058779376,0.0204592982611137,0.0572164923160076,0.0213034903900548,0.0378057435197411,0.033915308155705,0.146093859951893,0.0324159984628204,0.00386324063184071,0.0326817797504874,0.00257800767707411,0.0427641341012721,0.0522275988262656,-0.00734050562133907,0.0246108411274714,0.0261550729137855,0.0549872586213185,0.0230548746548153,-0.0020978935244833,0.0501616414067918,0.0231082535388423,0.0847594073387157,0.035298764539794,0.0675005235796727,0.119091094005888,0.0819883529765187,0.0589967366257746,0.0780414047791934,0.0351056694091023,0.0832515650428876,0.0185410176942483,0.135216904310366,0.00050226583824877,0.0809314795353572,0.049285058620977,0.0289226409502772,0.176667090999253,0.125498798097057,0.0230413440621524,0.057284578767099,0.0716586892907531,0.0716394532857465,0.028346072401435,0.0332250778210569,0.0680948097995143,0.0820973657300978,0.0638531788734778,0.0675219781446948,0.000687589156866328,-0.00764212320381475,0.240441151477587,0.11035036412592,0.0446186865825865,0.0884536779692564,0.113257994360004,0.193994529958733,0.127193617639563,0.0973419005147769,0.0499218728380638,0.032261935752464,0.175722726373507,0.112262876447813,0.0266405850040219,0.261389606661231,0.415642624664913,0.269000647892636,0.994913520886653,0.214531882521058,0.0189721104108495,0.0255876158473271,0.101915513236613,0.0750315817003968,0.0228393484622601
"ampl total power theta",0,0,0,0,1,0.156641469612127,0.0349536086567075,-0.00179640667064829,0.0148388201307351,-0.00812016339262538,0.0888846206976684,0.0184132882853469,0.022588861876694,0.0361463880675216,0.00965006145649195,0.111366376041442,0.0049113141916648,0.00214152886026898,0.013968745563236,-0.0130980621643694,0.0214067860252304,0.00607270391149933,0.0177587603422824,0.000285486922208785,0.00140267200588408,0.0472799686613515,0.028811042300857,0.000230397884473291,0.0232492010082703,-0.000108074084202929,0.0179287726880663,0.193769422920988,-0.00135976883067644,0.0223241454883,-0.00275581471214975,0.491572785803005,0.278953802399261,0.000136161461056655,0.0457512955053004,0.00443982801313712,0.260689250305816,0.206704951434982,0.00131622224049492,0.0230538780978387,0.0016014569212401,0.494818692258323,0.112937631395399,0.00897699007328968,0.0385637809577771,-0.000168651164786658,0.325333554853467,0.13245151343623,0.0165646683721358,0.0319021613691017,-0.00832464459178628,0.341171890716754,0.0348015914241951,0.00957220607660497,0.0329863069052371,0.165996569549042,0.0309412060720423,0.37589694404298,0.0521517376008985,0.792609981474264,0.163327601715546,0.381468853461862,0.676705521199135,0.355760899775019,0.020476524480769,0.484698438926046,0.0928225699549125,0.119588165116116,0.0406772952639333,0.136053004242675,0.103489291356503,0.100267695625061,0.0642365869596316,0.0703805523300283,0.52289806599463,0.517610947665977,0.708429331487888,0.376366751212371,0.786201346559522,0.201892738670808,0.999999998349748,0.100566948997711,0.104022036933243,0.203410913778455,0.121279776229167,0.0125995403056424,0.139380385073646,0.140427255827198,0.0101495143852601,0.188181779688541,0.00260718985691954,0.00882634567507783,0.145974355785861,0.490196195949949,0.401925718152439,0.471405208286059,0.180966769798521,0.00104031515500515,0.0265296884744511,-0.000565648812246332,0.50001638945305,0.270074153428996,0.00612621123643004,0.0689061877350549,0.00974207495513864,0.254561699860761,0.177615261032024,0.00448921361452912,0.0269538012998567,0.000858876166658574,0.512668278167592,0.105635224750877,0.00774964131749098,0.0368648670287581,-0.00396780662995837,0.339576675953956,0.125625499460676,0.0146055985855861,0.030870551385146,-0.0102557183788693,0.361632979956422,0.588319470536301,0.525725655656028,0.189230505258144,0.0545943968790182,0.0144816686607328,0.350403365382668,0.325352486113831,0.0516256942180035,0.165980018357501,-0.00444040310649313,0.177912144721977,0.273029377631187,0.328245485725159,0.302874894213377,0.427343593576604,0.0658036592043683,0.539136693976937,0.479311950635311,0.461171012107546,0.47923152789482,0.378920265488336,0.461357228771326,0.205351378602293,0.288341949082252,0.594172985819179,0.0191864189535441,0.0184893566976678,0.513942240924818,0.0449628403544026,0.369637074435639,0.21092561072047,0.223093060225982,0.193636819414381,0.155170966376262,0.281246941591026,0.210966156546335,0.35502340694348,0.307014563560257,0.459929028875704,0.0517416376915276,0.697677612007063,0.35928896217845,0.803808139740934,0.208521263406572,0.993864728108607,0.0832044234946836,0.0544064610217231,0.207047573228342,0.113409578495509,0.157682935776907
"approx entropy",0,0,0,0,0,1,0.0340655616897475,0.0528348841642596,0.00532720702074875,0.0223675074655216,0.0427147537743659,0.0191255550917015,0.0309831506802297,-0.00691382573541751,0.00482363002645079,0.0233638632335118,0.00355687510025321,0.0148695906274618,-0.0068714737882154,-0.00247022321683941,0.0104670929604493,0.0184325087815139,0.0279491844284268,0.00188345312644273,0.00962219429798126,0.0166852925819306,0.0195078608012603,0.0245059753170816,0.00902894964433927,-0.00029476489370608,0.0133757457766745,0.0996962427754602,0.0671951544016976,-0.00431458027882183,0.00467080769399968,0.105319042442809,0.13326447403239,0.0604499002015748,0.0086711406011202,0.0746355616463812,0.0507857796957121,0.114047817615855,0.0754127627182618,-0.0011410083762028,0.0408218538054722,0.109903335236486,0.0807813349182533,0.0274409229829898,0.0080533594443316,0.00949235174781206,0.0718733546563829,0.0581481268332654,0.0309199571164161,0.00483379260629266,0.0170985474440953,0.078227067369159,0.0473784432773285,0.00970208457462889,0.0281184739049705,0.0337761526226976,0.0151699189977718,0.130614093533663,0.374331353428185,0.18706996355619,0.304145300083616,0.735846580509089,0.174803251152124,0.122020412456248,0.042861153425222,0.109595867692633,0.0610696106416267,0.0648856140652984,0.0829660676764184,0.103723636105377,0.00143461121091161,0.193580830085259,0.0196356064763873,0.14395177969625,0.587881834321383,0.600680818470786,0.203528477264492,0.148335624248114,0.127780289233136,0.163041856618122,0.156637940736172,0.158800004107281,0.131082142158633,0.127724755676297,0.152856888565978,0.0672228567086476,0.104705009785571,0.0940493962244769,0.00802383048205158,0.116873358302783,0.0611436888835834,0.0807173222357207,0.108456081504654,0.138552632577056,0.113966766530007,0.0891986209695185,0.0971709722556495,0.0663518457749978,-0.00257350882745523,0.00565323336622983,0.112629417023459,0.129817561560541,0.0682611079448052,0.017906057479818,0.0780789106769314,0.0527742623370234,0.105728340079749,0.0696505874821992,0.000793474143698089,0.0433142899946929,0.122455584214411,0.0734220025498436,0.026106535949036,0.00979292489246515,0.0181039944188477,0.0755607666292679,0.0544911007727279,0.0339889420614568,0.00591141481884332,0.0197120011515641,0.0855186315745056,0.354484340354677,0.188248817515172,0.0670771536333285,-0.00212619315830034,0.0353743821222092,0.0463812042920926,0.0459014378493691,0.00741711807177475,0.022033935148543,0.00256107487547699,0.0545477493290503,0.19163494948507,0.534440987438416,0.1632851830898,0.549805533475868,0.163097035349656,0.579460722765582,0.32699496450386,0.701576342689417,0.527100210943289,0.415187298674653,0.300033842925913,0.535777764309814,0.566764306098023,0.47249846244493,0.0614619961218623,0.00824775408803223,0.142465790149853,0.127894415300168,0.0577990635800037,0.16540335697312,0.346695161209667,0.0484991251722135,0.268616316662461,0.133460888676908,0.163169483295004,0.545860408309029,0.165887195791457,0.533793072471777,0.166331801979028,0.206482594295664,0.151860911955556,0.128902943566169,0.162821391221665,0.160746011290073,0.115977209780041,0.0892342052956288,0.0184979582364353,0.202788138873232,0.0300857111305602
"betw cen e-icoh alpha",0,0,0,0,0,0,1,0.0402562444837716,0.000563303244314476,0.0025516879243747,0.0589717988554361,0.343694075146892,0.0308432269435161,0.0159416870680756,-0.00292530617240969,0.0453148386569003,0.518657280225097,0.0311093771943343,0.0104114751566707,-0.00857163861269175,0.0222540794895936,0.011347891833233,0.00644326802180438,-0.00266994322881086,-0.00643632782229445,0.010145107323228,0.0162155622792635,0.000637824811414615,-0.00816351019325542,0.0177343484566309,3.5718512971321e-07,0.26979292888038,0.0512163248717068,-0.00959841702835295,0.00150277242084076,0.0583840186214809,0.113275394246523,-0.0108106716089505,0.00403436942258706,0.00449850397312595,0.0352736386304783,0.255473111537929,0.0589922145080483,-0.0135291851767651,0.00327907652469029,0.0695752221820669,0.174289050111112,0.0135135627675815,-0.0194456896391663,0.00421130636661568,0.0660083435658803,0.177508883297035,0.0105284226053712,-0.0192639187633694,-0.00129963507961708,0.0504775010320349,0.00679086172649893,0.0082854249860387,0.0199592219803233,0.00960528904512115,0.00808957097812983,0.019996353896226,0.0268768879095071,0.0320932532493816,0.0504545698300905,0.0282421992607355,0.0342130750844005,0.013118838557361,0.0163224753663267,0.0375321656165897,0.0301420865323941,0.0135273294627328,0.0419339134072488,0.0127235480254818,0.0298225666755163,0.0193236026815814,0.00589418057470587,0.0212006537972094,0.0374379074294665,0.0379526371304432,0.0326229807799209,0.0144071589561986,0.0173864320269076,-0.00645129710984724,0.0349544698598998,0.018439024494031,0.0463963631746252,0.0774875125988858,0.0182918238901287,0.0238736957525324,0.0444389875753686,0.0187417980250681,0.0267485401082598,0.00523674480666643,0.0139020470855191,0.0242665614159464,0.0172156839602347,0.0401743782902419,0.0385874736248635,0.0213454746163062,0.296605883014638,0.0538061543516203,-0.00844916142006066,-0.00151755439457843,0.0603023292757612,0.123227663771788,-0.00716633843701446,0.0048603443615984,0.00345583742981152,0.0350608577961495,0.286208903079367,0.0622737739120571,-0.0132871290949283,0.00125266023909986,0.0720252465985753,0.185922143700929,0.0199788961263102,-0.0193972182549012,0.00212262896098122,0.07355435759161,0.185192670838207,0.0115944390149506,-0.019315053660037,-0.00294452735048163,0.0549027030070919,0.0600117867351852,0.0515484832489485,0.0588334998919,-0.00247251916602824,0.000207737803535314,0.0133085506909666,0.0127895695220147,0.0146261925701505,0.0183748044282491,0.0178582148875705,0.0222334633587906,0.0567350194298266,0.0349262953138059,0.0576141708118027,0.0411475156183378,0.0248234123394403,0.0537141003745869,0.0600854345774344,0.041857500926306,0.052926358339558,0.0668519274796483,0.0612531393365842,0.0425452435442055,0.035825409071577,0.0579352305121499,0.0365570553631905,0.0299072075504869,0.0363671213968305,0.00638865489730141,0.0299566692587679,0.0659853358546592,0.0291677948349238,0.046611953196554,0.0087390653069277,0.060272072939549,0.0582565672110394,0.0393754065268773,0.0539308620535037,0.0435190303341809,0.0230281360868469,0.0346095679059512,0.0137257885825745,0.0194412810232216,-0.00481910857536682,0.0340502947822228,0.0457279286234789,0.0322120290134861,0.0316119664591508,0.0132305657031203,0.0204776514851934
"betw cen e-icoh beta",0,0,0,0,0,0,0,1,-0.0102220265886455,0.025332220618245,0.00843303424475706,0.0380671498583708,0.104055603558691,5.04988296434645e-05,-0.000520735943292622,-0.00677260458145015,-0.00460955488221534,0.323042392390574,-0.00435671682637326,0.00780702177421162,0.0224506258789334,-0.0138787693417355,0.0370122033831677,-0.00797613029060772,-0.00281219807100334,-0.000567020969149133,0.0128657501155717,0.0258096879649599,-0.0101412015969617,0.0151564816938465,0.00310153885000188,0.0322619750992345,0.595625151268161,-0.015859666652685,0.0172095781560784,-0.00883249998205818,6.42912268892031e-05,0.143392281766281,-0.00836452667228338,-0.00175176050023488,-0.000133901023355411,0.0240545257417665,0.613121813729026,-0.015922027805503,0.0199758676343295,-0.00941231632157439,-0.00214017200125561,0.350334643602518,-0.0131879106185971,0.0148450063389325,-0.00562828348557228,0.0232075057060755,0.425443662982582,-0.0144055769575681,-0.00447571070270735,-0.000594108055257023,0.0107574619198657,-0.00119306630547645,0.0108664390400396,0.00400770196274844,0.0171068471041297,0.0025057306213188,0.0593036488109918,0.0018407461567442,0.0479131356165456,0.0595099305152833,0.0276849995031498,0.00557930232795153,0.0425077261042216,0.0121123796831116,0.0256958540452641,0.0203727873299975,-0.0112233270787901,0.0783095492355558,0.0193417558605383,0.0682707775416294,-0.00120295347157012,0.0155488029645108,0.0298418525668008,0.027002074929626,-0.000247715629522873,0.0363185778033146,0.0018031777399747,0.0280149266567341,-0.00179672683140491,0.0101265306042332,0.0149959788623979,-0.000547121865247626,0.0125340240340547,0.00505391041073281,0.00150403132608958,0.00578776141534683,0.0214569312860735,0.0163101081317296,0.013987702420131,0.00485755789009731,0.00740334936440948,-0.00575593585235349,-0.00331752584226517,0.0249731131150781,0.0411699545317864,0.632756964028818,-0.0149780719559038,0.0192115551790492,-0.00943814403749879,0.00230582012515298,0.108384232511597,-0.00494368826717186,-0.0053008816188255,0.00243403332775303,0.0351796541413731,0.661103645570012,-0.0159491878709168,0.0203020457021118,-0.0104205076622116,0.00153829657215204,0.357094527506274,-0.0126780811055909,0.0123539671296935,-0.00585886405297967,0.0301875172096248,0.435027621285362,-0.0136133402472895,-0.0050752118798695,3.22557741616909e-05,-0.000909705131665194,-0.00484467322414685,0.0230661892417498,0.00355400859191013,0.0101556043013839,0.0152538148606536,0.00336726494737298,0.0152837867431738,0.0069297051501382,0.0225560569777116,0.0223248695394229,-0.00515654584176981,0.0953412064456486,0.0245009469498401,-0.00281005803690522,-0.00533300427067675,0.0188962197906416,0.000187918758746839,0.0316123994164488,0.0182147815268307,0.00240539123480491,0.00109455241474746,0.00182564174262483,0.0148217989263107,-0.00208885775840038,-0.00999524731073191,-0.000831391458231055,0.00169225500097041,0.0910420155628051,-0.0090954605116298,0.00698672330266209,0.042444580819857,0.0233451830254233,0.0108432048570393,-0.00298554960749895,-0.00782409843421843,0.0850490459366819,0.0222095497597787,-0.00260192609040952,-0.0060406367798119,-0.00050731804644712,0.0373102698231754,0.00115998620662428,0.0293175671563828,-0.00177028588429216,-0.0077991746904233,0.0688278814285769,0.0141729684020617,0.0729789986879313,0.003860421324503
