id,ampl total power alpha,ampl total power beta,ampl total power delta,ampl total power gamma,ampl total power theta,approx entropy,betw cen e-icoh alpha,betw cen e-icoh delta,betw cen e-plv alpha,betw cen e-plv beta,betw cen e-plv delta,betw cen s-lcoh alpha,betw cen s-lps beta,betw cen s-lps delta,betw cen s-lps theta,clust coef e-icoh delta,clust coef e-plv beta,clust coef e-plv delta,clust coef e-wpli delta,clust coef s-lcoh alpha,clust coef s-lps alpha,clust coef s-lps theta,correlation dimension,dfa exponent delta,higuchi fractal dim,hjorth activity,hjorth complexity,hjorth mobility,katz fractal dim,kurtosis ampl beta,kurtosis ampl delta,kurtosis ampl gamma,kurtosis ampl theta,life time alpha,life time beta,life time delta,life time gamma,lyapunov exponent,lzc exhaustive,lzc primitive,mean ampl alpha,mean ampl beta,mean ampl delta,mean ampl gamma,mean ampl theta,microstate A,microstate B,microstate C,microstate D,microstate E,mod index alpha-beta,mod index beta-gamma,mod index delta-alpha,mod index delta-beta,mod index delta-theta,mod index theta-beta,mod index theta-gamma,node str e-icoh delta,node str e-plv alpha,node str e-plv beta,node str e-plv delta,node str e-plv gamma,node str e-wpli delta,node str s-lcoh alpha,node str s-lps alpha,node str s-lps theta,permutation entropy,range asymmetry alpha,range asymmetry beta,range asymmetry delta,range asymmetry gamma,range coef var beta,range coef var delta,range coef var gamma,range coef var theta,relative ampl beta,relative ampl delta,relative ampl gamma,relative ampl theta,rqa determinism,rqa entropy,rqa laminarity,rqa max diagonal,rqa max vertical,rqa mean diagonal,rqa rte,rqa trapping time,sample entropy,skewness ampl alpha,skewness ampl beta,skewness ampl delta,source ampl alpha,source ampl beta,source ampl delta,source ampl gamma,source ampl theta,spectral entropy beta,spectral entropy delta,spectral entropy gamma,spectral entropy theta,std ampl alpha,std ampl beta,std ampl delta,std ampl gamma,std ampl theta,waiting time beta,waiting time delta,waiting time gamma
sub-010045,77.0069235965391,25.9699221720509,3.68453815054908,1.69946070223298,5.83226353769652,0.652081587644165,0,0,2,16,0,0,58,0,4,0.0796978738874182,0.192643833682399,0.246081701335356,0.0309202265876894,0.0368040686778002,0.0111671308092377,0.0050237116129588,2.96789718285613,0.56189189971818,1.92590865787764,99.7859433098844,1.3556635071156,0.659068922014012,1.29224472020469,2.97691273962764,3.24018279258811,3.04350373899829,3.35180880829043,503.2125,199.734090909091,1031.3,119.5,9.71589107232331,0.72799777073326,1.92601542750666,154.013136074382,51.9396659219785,7.31851120492419,3.39891256058359,11.6632191657365,69.881416,74.362496,1.5065,74.25252,2.3109,0.001098895684817,0.0012487376316028,0.0042405979930208,0.0043257378806519,0.0042311911309709,0.0010530092448652,0.001084597560544,4.96313089286092,17.3133853316739,13.3516212291839,16.7625090756993,9.84453644435319,1.92086545371655,3.711955641,0.914965687,0.4017206087,0.802798578950758,0.13930673152778,0.293446922345147,0.527181432244443,0.14529644959521,0.168177474246363,0.41132190428865,0.232367809517369,0.384142190335532,0.992748388555801,0.648786334995102,0.0281440863978164,1.42043456861667,0.588953721002491,1.08476568277214,0.681619752275895,30.3034255916396,15.354255122657,2.8319032432188,0.593018876937656,2.69356474682891,1.94138669447234,0.0052706575680847,0.0480623081273669,0.353206405973716,3.950802,1.583199,0.101955,0.1530183,0.5350419,0.403536598974404,0.0909972221013214,0.018961234390737,0.198366745031425,131.091994450221,53.0464592176707,7.42875127904427,3.35353249684316,13.0086782499216,215.636363636364,1207.05,127.747
sub-010046,2.67962479322836,2.06683350217383,2.77367491680062,0.886594429143455,3.11551580255459,0.632511173528694,10,0,10,0,0,0,60,0,194,0.0910100643800421,0.164135112443802,0.232638480106625,0.0454442050776307,0.0035090527929419,0.0022443592204563,0.0030672310233185,2.98271540008897,0.731014931891047,1.87429385633838,9.56648459551706,1.62593624379475,0.597975509735669,1.15382580646393,3.25839181981923,3.0135277405403,2.92969022308263,2.97671684672195,407.233333333333,223.9875,1079.55,119.278947368421,3.82033932519734,0.76977510616103,2.09760853091849,5.35924161597605,4.13366129049302,5.52094833732548,1.77318593894931,6.23085255509514,64.373224,68.848608,2.3725,70.02292,1.8054,0.0011119410014526,0.0012466801031325,0.003630480645104,0.0040753594182373,0.0035539432697363,0.001397268600689,0.0014949637608557,6.32530432862148,10.8389929715715,12.4283549832553,16.0219746114947,10.2729608855155,4.26930401616957,0.3051910304,0.180086258,0.2359722211,0.831049814077778,0.433118575503079,0.330695762753375,0.458503860744669,0.0236883181115193,0.258974454942969,0.374311003452221,0.204237742342474,0.327252896750388,0.775087541969751,2.56434675326697,0.0690656840630241,2.9645283217357,0.536327552617109,0.969811075263805,0.699020057841029,39.6607362030957,17.0193298371573,2.59684241191606,0.610779639707547,2.83688988516845,1.82060142020499,0.0076041378134664,0.0409753580452758,0.252131023227931,1.64322,1.201485,0.6959879,0.1936923,4.975396,0.341952078850284,0.263515687383747,0.0409061058400585,0.349047791931483,5.46257952464662,4.80170894225537,5.56915682082293,1.76787458218689,5.88747159173061,215.408333333333,1279.45,135.762195121951
sub-010047,58.8128517165891,29.6812091092879,5.20789356400245,1.2725877769037,8.08470822764611,0.629435910091213,0,0,0,6,0,0,0,42,0,0.0666650943294692,0.208207227561616,0.198498557047844,0.0184097336795069,0.104889147619664,0.0246055844069585,0.0049462101342285,2.97064537612346,0.548452118463577,1.89904926714354,80.5735031297379,1.35680367193916,0.693730920743744,1.25264170709941,3.02363600576608,2.97428749849522,3.02556834123638,3.24269475962736,623.4625,223.533333333333,1103.925,127.602857142857,10.3042009380216,0.795451186350647,2.20055745313719,117.625304265482,59.3622875235033,10.3144227654342,2.54516837099462,16.167102246182,62.071136,58.048768,2.5678,66.672824,1.2361,0.0009782956651413,0.0012591990679819,0.0043957314032052,0.0047226823275069,0.0038137217396138,0.001210403989348,0.0012572195956985,4.12613756614144,21.2117348279989,15.0888377700143,13.7359419386646,9.99578496401978,1.22651665008025,9.27581234,2.104171205,0.4613786979,0.684323064967218,0.387778787451782,0.178723480545326,0.423074285688086,0.146447392376195,0.20900707039662,0.266119908209901,0.222447311194925,0.299189375777589,1.17703595944941,0.958726214652504,0.0233123360106259,1.28074669407679,0.502268920157472,1.69171513920386,0.655143436225304,30.0846960928582,15.9880984698089,4.03505635663702,0.597143611251293,2.72419896085672,1.71877120675093,0.0070120416884985,0.033427241669921,0.235493180665877,14.46603,1.061036,0.161281,0.05880794,0.9135388,0.463464530079323,0.123472314152978,0.0161667527023279,0.183880680974184,96.9117603319566,64.7330855697786,9.8924624115173,2.52580809168129,18.4062633934199,255.725,1264.0,143.438709677419
sub-010048,7.23048368664261,9.51862169355613,3.44788392269586,1.82546715490015,4.29131828464306,0.616248795772369,70,2,0,22,2,0,8,0,326,0.0688634666320487,0.168060261196589,0.213107113646466,0.0189415411909594,0.0122287775281294,0.0065470326415353,0.0038015160013336,3.03710830907784,0.614565214448972,1.9003336318149,21.6628173879638,1.39063605769662,0.738558187408024,1.22879777929282,3.10331105440569,2.89287147126393,3.04037960769893,3.08236354732099,487.0625,207.95,1191.45,127.763461538462,16.0408899419311,0.842971722409286,2.42467270360774,14.4609337246007,19.0372022158245,6.82436783828916,3.6509286719568,8.58203399319961,76.169736,78.750632,1.8879,72.345864,1.5702,0.0011094801428351,0.0012674845162857,0.0040362594221311,0.0041204196569564,0.0034031538329584,0.0012966162806492,0.0014585308628029,4.22743773692306,13.7206246531586,11.8949527597982,15.7502988483457,11.0292197085856,1.30879645747362,1.106457138,0.595757451,0.3449467723,0.816368942309566,0.268356636842325,0.314153042433846,0.270126956186239,0.535288835177232,0.371639608585858,0.309171248017189,0.36647021600435,0.32015232801186,1.27948515480322,1.46054968937807,0.101502634329291,1.58855784726167,0.464215334614146,1.13494846936876,0.614060575497531,22.8106898773831,15.1114028921873,2.88367744900775,0.596545858136403,2.67739774651127,2.08397494421186,0.0070103761198304,0.0401629535181135,0.254315355770078,2.557196,1.7241,0.4078304,0.1759329,1.077495,0.493581892132162,0.170644237921871,0.0580682162825517,0.217459338660456,16.4899900241077,20.1752539958114,6.6034392499762,3.71501279205236,9.13579345341931,263.142307692308,1439.0,135.567567567568
sub-010049,1.86811661029037,5.12856152976605,3.69976090375228,1.19193733743384,2.17590667682683,0.627623252128737,0,0,200,32,6,0,20,14,0,0.101932497229906,0.183668129296252,0.235284275724714,0.0505531330002593,0.01198802194277,0.0066359691515862,0.0076066080244078,2.98357145408889,0.60049901960667,1.84210107983495,9.64385110435419,1.64045768967893,0.670055475921156,1.16774800620263,3.16685642249655,3.08751064838081,2.94763013326557,3.41914101349715,375.89375,351.175,1263.05,119.672,4.04825470786378,0.806241557080973,2.30536099085657,3.73619739414262,10.257095420091,7.37437032880529,2.38387171475023,4.35164291289496,69.423944,64.126456,2.2833,60.689904,2.1683,0.0011373188267177,0.0011731033797723,0.0045618737762493,0.0051860454678707,0.0043650308565113,0.0015973627592441,0.0017837857105391,6.84888096885921,12.0027235572561,14.0010797268192,15.6851702105231,10.2025968277616,3.87127638639224,1.119802237,0.509517244,0.613973346,0.842209894520034,0.300342524358186,0.203997074762251,0.411950975801663,0.283897278674008,0.183082228837059,0.515924305107571,0.20425712904433,0.492648453713262,1.25340248488057,4.11398934306935,0.0669087279832705,1.91970816677779,0.494595162749227,0.99063296147973,0.669765631569735,28.0443342682018,17.1557896379715,2.60559027704336,0.588770812511456,2.77833741911819,1.95681058901477,0.0069384585370018,0.041062645758987,0.282174055746669,0.1791762,1.087515,0.1318347,0.1870042,0.2431808,0.484101976717707,0.369783398757026,0.0399157622245649,0.249399180835627,3.9398541458744,12.5884951399478,7.28500012023721,2.30150547396585,4.46516446119675,319.141666666667,1351.45,127.137931034483
sub-010050,16.9367934178268,10.7880275758475,2.93960325897667,1.22932659928285,3.06289159018407,0.589806123083667,0,132,8,40,0,0,0,26,30,0.0604286102634567,0.195401975872488,0.219043904382816,0.0165495652142601,0.0204807149561776,0.0131397073327968,0.0021557441626862,2.9740614967345,0.57828635423165,1.90153239492216,32.2994163394202,1.36446864553447,0.808489745079624,1.20205284191767,3.32543866291126,2.83063099615714,3.02955032108152,3.09544325018714,607.875,255.54375,1119.05,151.398214285714,22.0646518072845,0.874619496119252,2.55304755162529,33.8734082765805,21.5760004913052,5.85626818851974,2.4586491471194,6.12279624880642,73.578648,74.252832,2.0774,69.902176,2.0909,0.0012155338743955,0.0013043278294881,0.0047816404571109,0.0048348683567224,0.0039503565846719,0.0015101252797417,0.0014695253983537,3.47429172720936,11.1258147459183,12.296498040845,15.1524923561347,10.0221488284249,0.927856908548458,2.016661773,1.211967287,0.2016510037,0.793634956850528,0.365916029886205,0.369330807179093,0.294259516867035,0.234246111944103,0.248330283953049,0.303212223012386,0.185792726855557,0.277534283124912,1.49138224670026,1.71944863184882,0.0529674407632122,1.05437675812532,0.502437841475429,1.47679987668367,0.626287100015787,24.2955425405098,16.6752810711974,3.42756424969441,0.592865547085507,2.71089131352355,1.93863050658595,0.0065146849921508,0.0474473567280011,0.267026726835444,3.601831,1.413136,0.2854146,0.08941586,1.130507,0.565025473902395,0.194527532067625,0.0328897236349009,0.159069749526574,41.028573449941,24.9862016283376,5.5937444206447,2.47372584632171,6.77048281846513,303.125,1287.3,159.148
sub-010051,4.10244358495466,0.459531504579302,1.24979372791751,0.226127255488022,1.24249508826059,0.662953293756123,0,18,28,0,0,0,0,0,0,0.0648067371963954,0.175207752022163,0.237060050548573,0.0181380772841843,0.0128051760255089,0.0071943058021412,0.0050186933670445,2.93418779505293,0.618494797936163,1.82477625973004,7.08672950351892,1.69171519744177,0.543435408066859,1.07520140699807,3.64396756346981,2.90222849384249,3.09133433066817,2.84773572381677,567.5,159.5625,1015.05,111.289830508475,3.40667816051642,0.723556736682249,1.94842017371762,8.20483299484467,0.919059842913065,2.49315255308224,0.452254010617746,2.48455374009272,62.203056,60.24084,2.8349,58.058896,2.4728,0.0011978458493854,0.0012919996281679,0.004222174870356,0.0050534563134003,0.0041834222659671,0.0016753894512726,0.0017226735993886,4.03141753565839,15.6643575963637,12.5237723054375,16.3515791225184,13.3951801214028,1.21998559048229,1.203521923,0.5507478307,0.4887539036,0.789756966395709,0.378427801468086,0.225852055222631,0.471155349028328,0.148556604243143,0.220213536780682,0.314298556201293,0.233791332995939,0.247203955785085,0.490239127520446,3.55444873656627,0.0544718163932556,2.13632938672346,0.57744261602749,1.22176037369718,0.73006878020652,41.6015917043181,16.2175049239515,3.01996460514134,0.611543805559075,2.86920139785523,1.87414689535395,0.0063394058446191,0.0888601731669776,0.251696950120489,1.879217,0.08647434,0.3308233,0.01738611,2.184284,0.234467004692206,0.325247138655803,0.0336049808340377,0.26739483591831,8.59931592228773,0.969623319949307,2.35693106970182,0.472065890241231,2.3589642937602,199.111363636364,1151.7,111.938961038961
sub-010059,7.178535742718,7.67537133336907,2.41645488831416,0.789717845195481,1.92510842908088,0.643617147585573,0,14,2,2,0,0,588,36,4,0.070844350824006,0.196583122295716,0.277398031291068,0.0246134064249314,0.0238756216139225,0.0056230471857572,0.0013744662709277,2.92399218666261,0.672412932258685,1.89345039581457,12.6409379806139,1.47209899089944,0.676526701608066,1.19412276262868,3.11804354791879,3.07021556720686,3.06945961653597,3.1247138460087,607.1,231.319230769231,1095.95,103.906164383562,10.6111246992535,0.79045335668401,2.19267223525468,14.3567813539344,15.3506947255989,4.7877459826018,1.57943165992798,3.84978298476096,74.685688,83.536624,1.9529,56.92412,2.061,0.0010373563375745,0.0012376040638908,0.0040683642861245,0.0048390392938124,0.0036410937590683,0.0014429200271638,0.0014525295835336,4.25733308648876,21.5694277252458,16.7287397285824,19.0206598879355,14.0620518491238,1.7409057316489,2.13687484,0.529886905,0.1051020386,0.801684016895177,0.428067992627618,0.0882931546740307,0.348321604797802,0.311202574024958,0.220059375505995,0.302457113813534,0.216789964583915,0.310319187048434,1.00510381200065,1.74176333253027,0.0840800016917365,1.29787247440228,0.517906672441131,1.22907510304547,0.653229314509451,26.3400917920573,16.4904776726563,3.02381333334251,0.601474481772613,2.75033913594486,1.95738869319061,0.0061728302919738,0.0468149354632652,0.236256252790953,3.745209,1.557169,0.2190706,0.1041712,0.399499,0.402850756007605,0.196756647561093,0.0485790618116518,0.186057007589831,15.7408704320803,15.6056668365033,4.75390003778797,1.59168747973313,3.97035332381548,239.238888888889,1423.65,119.398780487805
sub-010081,23.8337891349098,4.59165722458159,3.9895463714568,0.49204622770692,4.44959593861742,0.636644304177267,12,0,34,40,0,0,14,0,334,0.0849474746518109,0.190776845698211,0.192054954805027,0.0376149271488893,0.0358586635373052,0.007203413247595,0.0021695145094979,2.93088066581954,0.670195216898035,1.9014302105765,35.0847898670279,1.49279517157498,0.673085535591518,1.14871782753843,3.16889310881093,3.11963781407237,2.98825382783085,3.52251992394692,887.299999999999,183.652380952381,1135.8,111.767045454545,9.33475664528249,0.808887877969257,2.24652082601692,47.6672059287121,9.18329894260099,7.9199997842885,0.984092547084108,8.89719460019603,71.770224,73.820504,2.5227,57.41624,1.7587,0.0011421848382658,0.001181466408463,0.0043971600971874,0.004984596726639,0.0053660280454354,0.0016011568219503,0.0013452496866796,5.51833471030645,12.6593230541403,13.0473576710883,12.9782497600214,10.1809701060235,2.84918910560054,2.720936738,0.604496621,0.1673042579,0.742736469230791,0.451315632855017,0.193447195326949,0.406144372848561,0.193199007407048,0.281766795267161,0.441339060491846,0.229876393614563,0.400259151469225,0.892373332138217,1.60016702199572,0.0350426252884009,1.25360857462974,0.478180189976657,1.46102482632268,0.647308627077619,28.2720607288459,16.1880422591494,3.48979429872689,0.589615324248666,2.77409212780025,1.89181978611331,0.0062196038732956,0.0507966477229867,0.371961845178459,3.84609,0.4987836,0.7192912,0.07498452,0.8943514,0.38366324009652,0.183608182606257,0.0226757574417779,0.18012966325267,64.2215390183019,9.9591165028343,7.90124385359467,0.957442303869125,11.0915319491099,207.813636363636,1351.65,135.63064516129
sub-010085,23.6461694071487,18.633594152164,3.50372810991184,0.843909741975208,4.58087617410168,0.642631369845572,4,180,54,36,4,98,14,0,98,0.0628186693984043,0.188860958813929,0.194574033200514,0.012767640970132,0.0218588258176939,0.0095435316938593,0.0021122088850225,2.87075774295645,0.71325124600459,1.88530565244572,35.9430615473161,1.32084720565859,0.690457454745001,1.25490799400489,3.07831579026883,2.94761635493385,3.09145224086811,3.37741546135714,703.683333333334,223.997058823529,1367.5,119.162,18.1358283630162,0.778981578128824,2.1322043254376,47.2921724890806,37.2670664393006,6.95641316846398,1.68781461111484,9.1607239944391,81.454328,78.329416,1.9796,65.046272,1.5565,0.0011170492557587,0.0012745942683867,0.0046495397013608,0.0048174933458787,0.0050471832004748,0.0010852539041323,0.0012709212837486,3.58303732685621,12.2139766588223,13.2906316977055,13.6524060317577,9.70168990420741,0.709714116981143,2.101441036,0.878796078,0.1261706032,0.728738656537955,0.142327539462522,0.0713644647135177,0.453767157697977,0.150474595935069,0.234230257212181,0.412548782687121,0.190278153408213,0.490534684156155,1.09456409560587,0.604315859706451,0.031650385631294,1.29221657620023,0.609375781186237,1.41400172793032,0.683375813597354,30.3908888642144,17.9391291517832,3.32447359178615,0.612549995090628,2.76408263747933,1.78169869392375,0.0061594319820597,0.0492207507777701,0.317145686667196,2.259285,1.664923,0.07196376,0.09460804,0.3263654,0.419296824968537,0.0851625025652305,0.0207441283178888,0.181882360074782,49.108552774566,38.9014088100193,6.98648001231074,1.7342508521558,9.53871453929212,255.1125,1455.9,135.02
sub-010086,52.118076904272,19.9878152038199,6.30447398701916,0.443905494259935,10.6181071960517,0.674324957240962,32,34,8,14,0,0,60,636,336,0.0577078648525734,0.198097643560584,0.287043972986755,0.0138555513910181,0.0204436316870711,0.0077589474577606,0.0035309077611475,2.94085245130237,0.682021252630281,1.85426441157756,62.4312340748181,1.37858942877282,0.552375079645522,1.2240879031677,3.16736889726258,3.04753970688582,3.03142498055249,3.50899301831264,887.2,207.585714285714,1079.975,87.7712765957447,13.8680908607545,0.669669194246026,1.71212700124279,104.235762854185,39.9755433738708,12.5754303447842,0.887808382508148,21.2345639339258,69.853832,65.09328,2.0502,68.770976,1.6672,0.0010245387660222,0.0012689989431474,0.0040055024138048,0.00476344189693,0.0052905638172534,0.001167863705911,0.0012086890658173,3.41601502639959,15.4345545845078,16.0061917663347,19.8125868026596,11.8254760768691,0.839225332727649,1.881989182,0.674513863,0.3024054029,0.685957902335659,0.0938280479695638,0.200473751307586,0.443912879861087,0.324922994223473,0.245168148424022,0.509710574508679,0.275459246616809,0.502548575595025,0.772112486419207,1.02417773065317,0.0148411426417986,0.85390136932815,0.714250307289237,1.68376632473996,0.778506496807592,60.143503639887,20.2921074312516,4.02197067904201,0.608058418891358,2.96412760752493,1.64648278301295,0.0051487439131086,0.0511538887781426,0.301070435443367,0.9103381,0.6325721,0.01792898,0.05226832,0.2049416,0.326010273693222,0.129460062045391,0.0108975341632912,0.132057804582438,93.6119908243256,44.6285013314793,12.2282352384007,0.883844668446763,22.8503755658374,239.639285714286,1407.2,127.538461538462
sub-010088,2.10439271663667,1.87579826006413,1.5634779549054,1.1024296798707,0.662566333495535,0.56891547711964,6,0,180,22,34,0,6,0,48,0.0821925957796633,0.192082172276572,0.233223064999588,0.0338829099338257,0.037429092115589,0.0122674909166254,0.0026418311024841,2.88748972281723,0.580349473121486,1.92021721904195,4.93604234835697,1.45291354023645,0.738808177703564,1.15190605421634,3.02674050882809,2.79279704483067,3.00522732350972,2.89423601328967,575.49,207.975,1095.8,127.115384615385,5.81194491515451,0.85325450531053,2.45854678613247,4.20870832502566,3.75158878333811,3.11285972308796,2.20485609261492,1.32502078983298,63.308192,81.190816,2.4706,63.261456,1.4081,0.0012353822324292,0.0011713640377003,0.0039544755238434,0.0045410091884444,0.0039760008948822,0.0016296851370835,0.0015968395967228,5.52623909725614,13.6114720999452,14.4626857666552,15.5930847863752,15.3225905284523,2.72080939205367,3.819775354,0.97028209,0.2129371416,0.912641487726737,0.185303525332945,0.253086030309442,0.218004238357141,0.284257773327457,0.147281829888639,0.226194236073029,0.168291523928532,0.215535616583344,1.11220626192202,1.67113834775314,0.140204327428264,1.25793935571376,0.444721488124854,0.786283231381115,0.624553213031694,23.829840834127,14.9959402984795,2.47135328248327,0.593738549871156,2.68438054416615,2.13352622325735,0.0062651669567828,0.036982306038536,0.240500163304114,1.444171,0.636705,0.2178036,0.4533321,0.3225079,0.458041469818989,0.188099214434511,0.0761150864746174,0.179299105206414,4.05111545831956,4.10575613416489,2.99466376163247,2.11612062750881,1.25956900932263,207.611111111111,1335.06666666667,119.639814814815
sub-010089,16.3094949307534,8.45228481547702,1.34520272286736,1.21009140271987,1.98457003877317,0.614490111173152,0,0,430,2,2,0,2,0,182,0.0812427762387153,0.187503644259872,0.181376532033407,0.0365847478641953,0.0290252969461843,0.0135422169710003,0.0035208676349228,2.95854146277788,0.612257748547878,1.92256317652107,24.0905756562324,1.48115576691415,0.691115854242526,1.2141455944897,3.1761253322641,3.02857766582276,2.95716550285494,3.37644821001958,543.48125,231.9,1103.35,127.508333333333,17.9856458732857,0.787053301575189,2.18444053079817,32.6188571247127,16.9045559484083,2.6557931635254,2.42017364324453,3.96822068608449,67.980488,67.871088,1.6898,80.102352,1.8229,0.0010346638101197,0.0012868301642008,0.0043944013233641,0.0049688367901702,0.0049190455072129,0.0011827266253052,0.0014612551446316,5.34569414430777,13.0079505491886,12.069237456824,11.6778081752058,10.1307720820622,3.10489425944778,2.83883326,1.088826349,0.2645194927,0.759572842602617,0.176798136400165,0.356695474122409,0.488641296236691,0.200271476536104,0.2269195788947,0.406402352501475,0.185453860198916,0.471741463222451,1.33107014336321,1.14563555886717,0.0417674513989424,0.816030370688652,0.572213409215282,1.39148482790243,0.692557444988879,33.0634144648604,17.0332177662815,3.36581721287793,0.601215218274982,2.79038326096034,2.05419556156293,0.0056409044147242,0.0473871824812094,0.375439464250177,1.716543,0.7107573,0.1006093,0.1101931,0.3310598,0.505086911010705,0.140579217917852,0.0269486858263667,0.12692195401463,39.6518549879915,17.6823349135401,2.49212159278797,2.3855165288703,4.48991905029509,279.038888888889,1199.35,127.617741935484
sub-010090,12.0974903851183,16.207567457684,7.09808989236472,1.08742397701352,7.08061766625693,0.652350437405891,14,86,8,12,8,0,6,0,0,0.0806905579730919,0.183182367850947,0.25951185070845,0.0347256401840982,0.0075320353286014,0.0063684208558184,0.01044140963054,2.95201289255523,0.720419021378227,1.82760973389347,28.2647807482832,1.39884806487712,0.586165016296225,1.27063024037661,2.99819887218583,3.1134522912921,2.94405781077961,3.14336934316185,407.964285714286,239.482142857143,1287.8,103.564925373134,7.75892174848288,0.754963648887323,2.05120465408162,24.1947702662198,32.4150651625133,14.1164259348295,2.17484083367776,14.1603559304396,70.519328,68.83512,2.3338,59.54052,1.562,0.0009999040040731,0.0012386393548662,0.0039044927764595,0.0038112779788282,0.0032971864358441,0.0011433731369109,0.0015552830983781,5.01118103736121,12.8956457797064,11.9342297615588,18.107868679713,9.60364367648593,2.60470385201104,0.8204854345,0.7295253773,0.984379612,0.765684189032895,0.375700787345662,0.167472712249641,0.399582634728422,0.0779776344619627,0.195855588257233,0.465347082052805,0.200736263270388,0.340941963118851,1.20844875544722,2.25702201371611,0.0294856251051943,1.65084317156258,0.605970720907441,1.46625011394664,0.737355387146137,47.9229599892085,17.6364549966413,3.36698632420846,0.629520021115811,2.93676468675857,1.80990067398222,0.0060830605854208,0.0561143724139328,0.255199412993794,4.084442,0.6439573,0.5276441,0.02775333,0.6241032,0.442853705614188,0.238145985259546,0.0197335189103135,0.224561663088729,24.0942294487151,32.5578598788152,13.7478367215657,2.1839943290827,14.1081816107427,263.877777777778,1839.65,119.179104477612
sub-010091,50.9178086540424,5.01100009152625,3.66995784649936,0.444698481745481,8.6659610626795,0.672298431911616,18,88,0,16,98,20,0,0,8,0.0720198686775284,0.177339665497571,0.190328658931599,0.0207917048692131,0.0698904470693432,0.0195755639877831,0.0041507119031135,2.9318142585071,0.686644430700929,1.85422722907193,60.2255600180413,1.50796994943926,0.547939770217873,1.1697936823084,3.15767717577507,3.01187759457301,3.05965313699628,3.15279204538122,991.475,175.347058823529,1159.35,111.459523809524,13.901527358471,0.682142377434552,1.77531843319183,101.83513357833,10.0219522050063,7.27416497268132,0.889399574329357,17.3313610539707,80.778056,78.906656,2.0537,63.349016,1.2536,0.0010553998793892,0.0012691152982696,0.0033582396112226,0.0044569345996875,0.0040796060308716,0.0010196013756814,0.0013388104549337,4.1756534703438,15.1527061782983,11.3655306408717,13.2107371229964,10.6323079760634,1.24041390490631,7.107446873,1.693803615,0.3087611332,0.661568783073927,0.189566013585145,0.311378907475576,0.268684995045958,0.0990921677709158,0.297274409888192,0.295749564928638,0.239210629482178,0.378475391074924,0.374586627009093,0.751829664399955,0.0098201049546979,1.62675945417313,0.664017219144095,1.88407574446888,0.758261938579127,49.237570108397,18.7866424520262,4.49882442695071,0.622423428471652,2.94259352692996,1.48535795244387,0.0059957415298067,0.0573348315375446,0.285772478190831,3.715044,0.8054047,0.1060066,0.2057148,0.7046227,0.184409495932774,0.103304868342361,0.0074953118224054,0.214183646561027,94.0541725309392,10.3366455306464,8.19223017083491,0.867433598318425,20.5491882638406,239.153846153846,1295.2,127.798837209302
sub-010092,9.34307116529542,3.68426930519199,2.1353984772101,0.352398368308999,2.83898899439993,0.643825339574482,0,38,134,0,4,0,14,86,42,0.0721873572193498,0.205464530453075,0.195277122159781,0.021259533818198,0.0382211384759373,0.0081339893882455,0.0021007763513608,2.93765016537685,0.56511249413231,1.84062287009809,16.0984075874576,1.67927065150712,0.661961919287327,1.123619207243,3.06611793451947,3.21874378820373,2.97696996181586,3.53935099571015,575.066666666666,223.519230769231,1031.5,119.533653846154,10.0311130839351,0.805041166612772,2.26453113988406,18.6858422856511,7.36852066378893,4.24118079184084,0.70479213289168,5.67736622969342,68.278016,71.898512,2.2798,59.685528,1.9996,0.0010899364657574,0.0012789166870426,0.004581390629285,0.0041891410707783,0.0047342330663318,0.0014198466636354,0.0014664244104432,4.24552114690052,11.0050715212398,12.1834969573874,12.9381505167651,12.1798670424817,1.39443362479157,3.183101899,0.6823189284,0.1603230842,0.795110395351772,0.31508672506803,0.25812391466333,0.472700813812683,0.144596292136832,0.265628558163483,0.467599818876351,0.19095193447033,0.441125001819127,0.984184383662258,3.1280610855535,0.04339441054139,1.71568544210959,0.548112461645001,1.12790553690014,0.703367406608323,39.3666653447451,16.3946287089881,2.83047711534192,0.606637005102853,2.83846999847644,1.81082713866705,0.0073800973457814,0.0417122583687224,0.249934422765703,1.977468,0.4356446,0.3281097,0.1001513,1.363349,0.397152925668439,0.298331215469428,0.0273089333722177,0.228027170341744,18.9004465047023,8.04936459154479,4.17199432641932,0.709128109684174,6.03891811081682,303.1,1287.75,127.88625
